0.000000,0.000000,0.000000,3.500000
0.000000,35.000000,5.000000,3.500000
0.219989,25.000000,10.000000,3.500000
0.334776,5.000000,15.000000,3.500000
0.469938,15.000000,20.000000,3.500000
0.498801,10.000000,25.000000,3.500000
0.599193,10.000000,30.000000,3.500000
0.670779,5.000000,35.000000,3.500000
0.705960,5.000000,40.000000,3.500000
0.826985,5.000000,45.000000,3.500000
0.851620,-10.000000,50.000000,3.500000
0.983224,-5.000000,55.000000,3.500000
1.048988,0.000000,60.000000,3.500000
1.105828,-15.000000,65.000000,3.500000
1.141760,-10.000000,70.000000,3.500000
1.188091,-10.000000,75.000000,3.500000
1.251907,-10.000000,80.000000,3.500000
1.248231,-5.000000,85.000000,3.500000
1.257032,-20.000000,90.000000,3.500000
1.296237,-25.000000,95.000000,3.500000
1.305810,-30.000000,100.000000,3.500000
1.345231,-20.000000,105.000000,3.500000
1.316128,-25.000000,110.000000,3.500000
1.334916,-35.000000,115.000000,3.500000
1.289221,-35.000000,120.000000,3.500000
1.288076,-40.000000,125.000000,3.500000
1.291551,-40.000000,130.000000,3.500000
1.258599,-55.000000,135.000000,3.500000
1.247611,-60.000000,140.000000,3.500000
1.215993,-60.000000,145.000000,3.500000
1.190251,-55.000000,150.000000,3.500000
1.197249,-60.000000,155.000000,3.500000
1.126372,-55.000000,160.000000,3.500000
1.114345,-75.000000,165.000000,3.500000
1.091919,-75.000000,170.000000,3.500000
1.079709,-75.000000,175.000000,3.500000
1.046622,-75.000000,180.000000,3.500000
1.071928,85.000000,185.000000,3.500000
1.080254,80.000000,190.000000,3.500000
1.113992,70.000000,195.000000,3.500000
1.151257,70.000000,200.000000,3.500000
1.148625,75.000000,205.000000,3.500000
1.187131,55.000000,210.000000,3.500000
1.214631,70.000000,215.000000,3.500000
1.293980,55.000000,220.000000,3.500000
1.290454,55.000000,225.000000,3.500000
1.287013,50.000000,230.000000,3.500000
1.379957,45.000000,235.000000,3.500000
1.332044,45.000000,240.000000,3.500000
1.319932,30.000000,245.000000,3.500000
1.352615,35.000000,250.000000,3.500000
1.329511,35.000000,255.000000,3.500000
1.274326,10.000000,260.000000,3.500000
1.338419,20.000000,265.000000,3.500000
1.292439,30.000000,270.000000,3.500000
1.222458,35.000000,275.000000,3.500000
1.188659,35.000000,280.000000,3.500000
1.118267,15.000000,285.000000,3.500000
1.146067,30.000000,290.000000,3.500000
1.043433,25.000000,295.000000,3.500000
0.940455,20.000000,300.000000,3.500000
0.969568,15.000000,305.000000,3.500000
0.808433,15.000000,310.000000,3.500000
0.744322,20.000000,315.000000,3.500000
0.679307,15.000000,320.000000,3.500000
0.659891,10.000000,325.000000,3.500000
0.539785,5.000000,330.000000,3.500000
0.475231,10.000000,335.000000,3.500000
0.385412,5.000000,340.000000,3.500000
0.324883,10.000000,345.000000,3.500000
0.242577,5.000000,350.000000,3.500000
0.000000,5.000000,355.000000,3.500000
0.000000,5.000000,360.000000,3.500000
