0.000000,0.000000,0.000000,2.000000
0.000000,0.000000,10.000000,2.000000
0.251577,0.000000,20.000000,2.000000
0.349200,0.000000,30.000000,2.000000
0.455232,-5.000000,40.000000,2.000000
0.543717,-5.000000,50.000000,2.000000
0.621342,-10.000000,60.000000,2.000000
0.684217,-15.000000,70.000000,2.000000
0.728173,-20.000000,80.000000,2.000000
0.755750,-25.000000,90.000000,2.000000
0.769516,-30.000000,100.000000,2.000000
0.771793,-40.000000,110.000000,2.000000
0.759838,-45.000000,120.000000,2.000000
0.739576,-55.000000,130.000000,2.000000
0.713631,-60.000000,140.000000,2.000000
0.685017,-70.000000,150.000000,2.000000
0.652648,-75.000000,160.000000,2.000000
0.623255,-80.000000,170.000000,2.000000
0.598820,90.000000,180.000000,2.000000
0.623512,85.000000,190.000000,2.000000
0.654605,80.000000,200.000000,2.000000
0.685409,75.000000,210.000000,2.000000
0.716515,65.000000,220.000000,2.000000
0.743252,55.000000,230.000000,2.000000
0.759391,45.000000,240.000000,2.000000
0.770028,40.000000,250.000000,2.000000
0.768657,35.000000,260.000000,2.000000
0.754018,25.000000,270.000000,2.000000
0.724088,20.000000,280.000000,2.000000
0.678854,20.000000,290.000000,2.000000
0.617957,15.000000,300.000000,2.000000
0.552428,15.000000,310.000000,2.000000
0.455780,15.000000,320.000000,2.000000
0.343595,5.000000,330.000000,2.000000
0.235524,0.000000,340.000000,2.000000
0.000000,0.000000,350.000000,2.000000
