0.000000,0.000000,0.000000,2.500000
0.000000,0.000000,10.000000,2.500000
0.307018,0.000000,20.000000,2.500000
0.432360,5.000000,30.000000,2.500000
0.548412,0.000000,40.000000,2.500000
0.665439,-5.000000,50.000000,2.500000
0.769029,-10.000000,60.000000,2.500000
0.856883,-15.000000,70.000000,2.500000
0.897128,-15.000000,80.000000,2.500000
0.938214,-25.000000,90.000000,2.500000
0.965493,-25.000000,100.000000,2.500000
0.961312,-40.000000,110.000000,2.500000
0.958740,-45.000000,120.000000,2.500000
0.924323,-45.000000,130.000000,2.500000
0.894854,-55.000000,140.000000,2.500000
0.861773,-65.000000,150.000000,2.500000
0.817823,-70.000000,160.000000,2.500000
0.786471,-75.000000,170.000000,2.500000
0.748073,-75.000000,180.000000,2.500000
0.784776,85.000000,190.000000,2.500000
0.823340,80.000000,200.000000,2.500000
0.863307,70.000000,210.000000,2.500000
0.897550,60.000000,220.000000,2.500000
0.932007,50.000000,230.000000,2.500000
0.949181,50.000000,240.000000,2.500000
0.963406,35.000000,250.000000,2.500000
0.962349,30.000000,260.000000,2.500000
0.925540,25.000000,270.000000,2.500000
0.896949,25.000000,280.000000,2.500000
0.842154,10.000000,290.000000,2.500000
0.754376,15.000000,300.000000,2.500000
0.649981,15.000000,310.000000,2.500000
0.542938,5.000000,320.000000,2.500000
0.426752,10.000000,330.000000,2.500000
0.291232,5.000000,340.000000,2.500000
0.000000,-15.000000,350.000000,2.500000
0.000000,-15.000000,360.000000,2.500000
