0.597592,90.000000,0.000000,2.000000
0.623500,85.000000,10.000000,2.000000
0.653877,80.000000,20.000000,2.000000
0.683918,75.000000,30.000000,2.000000
0.714398,65.000000,40.000000,2.000000
0.737893,55.000000,50.000000,2.000000
0.759706,45.000000,60.000000,2.000000
0.770984,40.000000,70.000000,2.000000
0.767841,35.000000,80.000000,2.000000
0.757613,30.000000,90.000000,2.000000
0.722600,20.000000,100.000000,2.000000
0.679946,15.000000,110.000000,2.000000
0.619098,15.000000,120.000000,2.000000
0.543041,10.000000,130.000000,2.000000
0.451012,10.000000,140.000000,2.000000
0.363350,0.000000,150.000000,2.000000
0.239992,5.000000,160.000000,2.000000
0.000000,5.000000,170.000000,2.000000
