0.000000,-5.000000,0.000000,3.500000
0.000000,-5.000000,5.000000,3.500000
0.298114,10.000000,10.000000,3.500000
0.373278,10.000000,15.000000,3.500000
0.395356,5.000000,20.000000,3.500000
0.573331,10.000000,25.000000,3.500000
0.577227,5.000000,30.000000,3.500000
0.706958,0.000000,35.000000,3.500000
0.795270,5.000000,40.000000,3.500000
0.811588,0.000000,45.000000,3.500000
0.915000,0.000000,50.000000,3.500000
0.976514,0.000000,55.000000,3.500000
1.077964,-10.000000,60.000000,3.500000
1.090717,0.000000,65.000000,3.500000
1.153167,-10.000000,70.000000,3.500000
1.194811,-20.000000,75.000000,3.500000
1.281441,-15.000000,80.000000,3.500000
1.244348,-10.000000,85.000000,3.500000
1.373735,-20.000000,90.000000,3.500000
1.323430,-20.000000,95.000000,3.500000
1.323675,-35.000000,100.000000,3.500000
1.370632,-30.000000,105.000000,3.500000
1.323330,-35.000000,110.000000,3.500000
1.415957,-35.000000,115.000000,3.500000
1.351719,-50.000000,120.000000,3.500000
1.311330,-50.000000,125.000000,3.500000
1.314329,-45.000000,130.000000,3.500000
1.288964,-55.000000,135.000000,3.500000
1.270224,-50.000000,140.000000,3.500000
1.234407,-55.000000,145.000000,3.500000
1.181804,-60.000000,150.000000,3.500000
1.187219,-60.000000,155.000000,3.500000
1.158087,-60.000000,160.000000,3.500000
1.145662,-75.000000,165.000000,3.500000
1.123333,-65.000000,170.000000,3.500000
1.082087,-75.000000,175.000000,3.500000
1.061465,-65.000000,180.000000,3.500000
1.086123,90.000000,185.000000,3.500000
1.120714,85.000000,190.000000,3.500000
1.138186,85.000000,195.000000,3.500000
1.158041,80.000000,200.000000,3.500000
1.189584,80.000000,205.000000,3.500000
1.204517,75.000000,210.000000,3.500000
1.219937,65.000000,215.000000,3.500000
1.269008,60.000000,220.000000,3.500000
1.293319,55.000000,225.000000,3.500000
1.267247,45.000000,230.000000,3.500000
1.320284,45.000000,235.000000,3.500000
1.299428,55.000000,240.000000,3.500000
1.329853,40.000000,245.000000,3.500000
1.321054,40.000000,250.000000,3.500000
1.327322,30.000000,255.000000,3.500000
1.324064,30.000000,260.000000,3.500000
1.304457,20.000000,265.000000,3.500000
1.295359,25.000000,270.000000,3.500000
1.272682,35.000000,275.000000,3.500000
1.231240,20.000000,280.000000,3.500000
1.205657,30.000000,285.000000,3.500000
1.137596,15.000000,290.000000,3.500000
1.109738,15.000000,295.000000,3.500000
1.052753,10.000000,300.000000,3.500000
0.985494,10.000000,305.000000,3.500000
0.896864,20.000000,310.000000,3.500000
0.858891,5.000000,315.000000,3.500000
0.749006,5.000000,320.000000,3.500000
0.678769,5.000000,325.000000,3.500000
0.648474,5.000000,330.000000,3.500000
0.531541,15.000000,335.000000,3.500000
0.422220,10.000000,340.000000,3.500000
0.383487,5.000000,345.000000,3.500000
0.278804,-10.000000,350.000000,3.500000
0.000000,0.000000,355.000000,3.500000
0.000000,0.000000,360.000000,3.500000
